Result,Season,Team1,Team2,deltaSeed,deltaPointsFor,deltaPointsAgainst,deltaFGM,deltaFGA,deltaFGM3,deltaFGA3,deltaFTM,deltaFTA,deltaOR,deltaDR,deltaAst,deltaTO,deltaStl,deltaBlk,deltaPF,deltaWinPct
1,2012,1293,1161,-5,3.1820276497695805,-5.9976958525345685,0.5138248847926263,1.0794930875576014,1.4285714285714288,3.443548387096774,0.7258064516129039,2.2292626728110605,2.4493087557603683,-0.5218894009216584,0.21313364055299644,1.5126728110599077,2.6808755760368674,2.3824884792626726,-0.6244239631336406,0.3191244239631337
1,2012,1307,1253,-7,-1.2116935483871032,-4.956653225806448,-0.7368951612903238,-0.7479838709677438,1.074596774193548,1.5171370967741922,-0.8125,-2.494959677419356,-0.19657258064516192,2.14516129032258,1.9647177419354842,0.44153225806451596,0.03729838709677402,0.5393145161290325,1.883064516129032,0.07056451612903225
0,2012,1259,1326,13,-7.170955882352942,4.753676470588232,-4.5882352941176485,-3.336397058823529,0.14705882352941213,-0.194852941176471,1.858455882352942,2.007352941176471,1.3988970588235292,-2.9963235294117645,-2.9705882352941178,1.8511029411764708,0.5753676470588234,1.34375,2.8161764705882355,-0.04411764705882349
0,2012,1421,1393,15,3.9575757575757535,11.939393939393938,-1.8090909090909089,-4.212121212121211,0.006060606060606766,-0.115151515151517,7.56969696969697,7.8515151515151524,-2.127272727272727,0.12727272727272876,-0.5181818181818176,2.954545454545455,-1.539393939393939,-4.8575757575757565,2.8121212121212125,-0.2393939393939395
0,2012,1455,1433,-7,8.520872865275154,2.9772296015180264,4.1812144212523705,0.4440227703984832,-0.4117647058823533,-3.067362428842504,0.5702087286527515,-1.020872865275141,-1.479127134724859,5.6736242884250485,2.313092979127136,0.7144212523719169,-4.617647058823528,0.2618595825426944,-1.114800759013285,0.015180265654649028
0,2012,1217,1435,7,-7.842799188640968,-9.936105476673426,-2.6713995943204867,-6.345841784989858,-2.8539553752535487,-5.895537525354972,0.35395537525355003,-1.0182555780933065,-1.8600405679513197,0.2616632860040582,0.04361054766734185,-0.6592292089249483,-0.0791075050709944,0.4137931034482758,-0.8569979716024356,0.1561866125760648
0,2012,1285,1458,9,7.362591431556949,9.32810867293626,2.7063740856844305,0.8568443051201697,-1.1922675026123306,-4.332288401253919,3.142110762800417,4.861024033437825,-0.9383490073145246,0.04702194357366807,2.160919540229885,3.4440961337513065,1.8913270637408572,0.2737722048066877,4.339602925809824,0.0658307210031348
0,2012,1400,1153,5,4.560606060606061,5.641711229946517,-0.3315508021390379,-3.0098039215686327,-1.3894830659536543,-3.246880570409981,6.61319073083779,6.8948306595365425,-0.07575757575757612,0.05169340463458028,-0.6069518716577544,1.9875222816399292,-1.2994652406417109,-0.9518716577540104,4.3680926916221035,-0.09982174688057044
0,2012,1104,1166,1,-15.092803030303033,-11.420454545454547,-4.405303030303031,-2.7481060606060623,-4.150568181818182,-5.116477272727273,-2.1316287878787867,-2.4820075757575744,1.2973484848484844,-2.2613636363636367,-5.62784090909091,0.6647727272727266,2.524621212121212,1.8532196969696968,1.3456439393939377,-0.1922348484848485
1,2012,1196,1438,-3,13.208211143695008,12.35288367546432,3.7468230694037175,8.04105571847508,5.036168132942327,10.936461388074289,0.6783968719452584,1.2619745845552297,3.357771260997067,-0.6901270772238526,2.67741935483871,-0.5102639296187697,-0.03128054740958053,0.466275659824047,0.009775171065493636,-0.012707722385141729
0,2012,1382,1199,11,0.34408602150537604,2.090909090909093,-1.1759530791788857,-2.5708699902248284,-0.7644183773216033,-1.6177908113391997,3.4604105571847517,3.089931573802541,-0.27956989247311803,-0.739980449657871,1.5943304007820132,-2.0791788856305,-1.8963831867057677,-1.7458455522971654,-0.17693059628543395,-0.08211143695014668
1,2012,1207,1125,-11,-12.960606060606056,-8.415151515151514,-3.6757575757575762,-5.133333333333333,-3.351515151515152,-7.187878787878788,-2.2575757575757582,-1.8939393939393945,-0.21515151515151487,0.24545454545454606,-3.833333333333332,0.3878787878787868,-1.13030303030303,2.6242424242424236,-0.4393939393939412,-0.054545454545454564
0,2012,1178,1242,13,-4.151515151515156,6.0,-2.3636363636363638,-0.2727272727272734,-1.545454545454546,-1.6969696969696972,2.1212121212121198,1.5151515151515156,0.6060606060606055,-4.212121212121215,-3.0303030303030294,-0.5151515151515156,-0.09090909090909084,-1.1515151515151525,1.636363636363637,-0.21212121212121213
1,2012,1250,1181,13,-1.890151515151516,-3.0482954545454533,-0.00757575757575779,1.5397727272727266,-0.7149621212121211,-0.7310606060606055,-1.1600378787878791,-3.891098484848485,-1.0653409090909085,0.05208333333333215,0.545454545454545,-0.6505681818181817,1.5700757575757578,-1.1240530303030305,-0.4005681818181834,-0.03693181818181823
0,2012,1254,1277,15,9.731729055258471,18.215686274509803,1.3003565062388596,2.8903743315508024,1.046345811051694,2.7014260249554365,6.084670231729055,7.339572192513369,0.1434937611408209,0.4928698752228158,-0.4750445632798588,3.1818181818181834,-1.262923351158645,-1.0793226381461678,-1.8297682709447416,-0.03654188948306592
0,2012,1361,1301,-5,-3.2533206831119514,-3.771347248576845,-1.4829222011385177,-2.0018975332068294,0.2277039848197351,1.4895635673624277,-0.5151802656546476,-0.5740037950664139,-1.6631878557874753,1.067362428842504,-3.648007590132828,-0.11385199240986844,-1.4924098671726762,-1.736242884250474,-0.8681214421252399,0.12713472485768496
0,2012,1281,1313,-13,10.731617647058826,-1.014705882352942,3.6875,1.306985294117645,2.8915441176470584,3.7922794117647065,0.4650735294117645,-2.7794117647058845,-2.0110294117647065,-1.9080882352941158,4.2058823529411775,-4.518382352941176,1.6746323529411755,-1.926470588235294,-4.976102941176472,0.13235294117647056
1,2012,1314,1436,-15,14.735294117647056,6.352941176470593,6.529411764705883,12.14705882352942,-0.3529411764705888,-0.7352941176470579,2.0294117647058805,4.735294117647058,4.617647058823528,5.0882352941176485,4.1764705882352935,-0.5882352941176467,0.5882352941176467,3.205882352941176,-2.5294117647058822,0.17647058823529405
0,2012,1276,1325,-9,-3.4621212121212186,-0.4166666666666643,-0.4886363636363633,-4.9971590909090935,0.8825757575757578,1.3039772727272734,-3.3674242424242418,-5.84659090909091,-4.196969696969697,0.5482954545454533,-0.18939393939393945,-2.274621212121213,-4.485795454545455,-0.6032196969696968,-4.007575757575758,-0.06912878787878785
1,2012,1345,1388,3,-1.6181818181818102,3.1333333333333333,0.07878787878788174,3.672727272727272,1.0121212121212126,0.8878787878787904,-2.7878787878787867,-1.7424242424242422,-0.1606060606060602,-3.0090909090909084,-1.7030303030303031,-3.0666666666666664,-0.254545454545454,0.3090909090909091,1.8545454545454556,-0.19696969696969704
1,2012,1378,1396,7,-17.219758064516128,-12.590725806451616,-6.102822580645161,-9.12096774193548,-2.6965725806451615,-3.347782258064516,-2.317540322580646,-3.02217741935484,-0.14112903225806406,-1.203629032258064,-3.9879032258064515,1.171370967741936,-1.6633064516129032,-0.598790322580645,-2.302419354838708,-0.18044354838709675
1,2012,1387,1272,1,-6.197343453510443,-5.759962049335861,-2.5654648956356745,-0.8130929791271342,1.778937381404174,4.8311195445920285,-2.8453510436432636,-3.814041745730552,0.7552182163187862,-2.4250474383301714,-0.7647058823529421,-1.4449715370018958,-0.9734345351043644,-2.6442125237191654,-2.0910815939278926,0.009487666034155628
1,2012,1462,1323,3,4.303030303030297,5.939393939393938,2.212121212121211,2.424242424242422,-1.545454545454545,-5.545454545454548,1.424242424242424,2.515151515151516,0.5757575757575744,1.8181818181818168,-1.09090909090909,2.6969696969696955,0.9090909090909092,0.3333333333333335,5.09090909090909,-0.03030303030303028
0,2012,1160,1124,8,-7.991477272727266,-1.7102272727272665,-3.37215909090909,-4.3125,-1.1647727272727275,-1.5359848484848475,-0.08238636363636331,1.8257575757575744,-2.558712121212121,1.34090909090909,-3.352272727272726,-1.2859848484848475,-1.761363636363637,-1.386363636363637,-0.5426136363636367,-0.13162878787878785
1,2012,1231,1433,-8,8.890374331550802,5.780748663101605,2.7638146167557918,-3.2852049910873404,-1.0178253119429597,-7.213012477718356,4.380570409982173,3.730837789661319,-1.5944741532976838,2.8270944741532986,1.188948306595366,1.3752228163992868,-4.193404634581105,-0.3422459893048129,-0.5713012477718387,-0.06595365418894827
1,2012,1246,1235,-7,3.48897058823529,-7.71875,2.4485294117647065,1.181985294117645,-3.1397058823529416,-7.933823529411764,1.7316176470588225,1.180147058823529,1.65625,0.742647058823529,-1.3584558823529422,-1.1783088235294112,0.4485294117647056,5.981617647058824,-1.5036764705882355,0.2536764705882353
1,2012,1257,1307,-1,-3.733928571428578,1.5151785714285708,-0.6151785714285722,2.8696428571428565,-1.8017857142857137,-1.025892857142857,-0.7017857142857142,-0.2294642857142861,2.0491071428571423,-1.4142857142857146,-2.322321428571428,1.3446428571428566,2.270535714285714,1.5758928571428568,0.23214285714285765,-0.06964285714285713
0,2012,1293,1266,3,-1.7232142857142918,-3.8616071428571463,-1.8571428571428577,-5.8973214285714315,1.7410714285714288,1.375,0.25,0.0982142857142847,-1.1696428571428577,-1.3928571428571423,-4.3080357142857135,0.7142857142857135,-0.7767857142857135,0.7857142857142856,0.3392857142857153,0.1830357142857143
0,2012,1211,1326,5,-0.7969639468690701,4.134724857685008,-2.6527514231499083,-4.407969639468688,1.5341555977229602,2.117647058823529,2.9743833017077814,3.656546489563567,-0.9146110056926008,1.1024667931688796,-1.2286527514231498,1.7371916508538907,-0.39943074003795065,0.2903225806451615,-0.8975332068311186,0.012333965844402273
0,2012,1243,1393,7,-3.156402737047898,3.3157380254154485,-2.7370478983382185,-3.0830889540566915,-0.6842619745845546,-1.8377321603128076,3.0019550342130965,5.216031280547412,1.4985337243401773,0.4261974584555226,-1.3665689149560123,3.938416422287391,-3.4447702834799605,-2.2844574780058653,5.007820136852394,-0.2619745845552298
0,2012,1435,1458,1,9.032976827094473,12.09180035650624,2.5846702317290564,1.581996434937615,1.0409982174688048,1.1149732620320876,2.8226381461675576,5.05169340463458,0.7147950089126559,0.026737967914439054,1.186274509803923,4.2067736185383255,0.7290552584670236,0.5151515151515151,1.8172905525846712,-0.021390374331550777
0,2012,1199,1153,-3,1.8333333333333288,1.7326203208556097,0.21390374331550888,-4.524955436720148,-0.9955436720142607,-3.4286987522281613,2.4010695187165787,1.8645276292335105,-1.833333333333334,2.3244206773618536,-0.7584670231729049,5.6844919786096275,-0.5115864527629226,1.3511586452762927,3.6105169340463465,0.021390374331550777
0,2012,1313,1196,8,-6.710227272727266,0.7196969696969688,-2.1117424242424256,-3.082386363636367,-4.5956439393939394,-8.453598484848484,2.108901515151516,4.810606060606061,-0.26704545454545503,1.2405303030303043,-3.0,3.903409090909092,0.04640151515151558,1.4772727272727268,3.2452651515151523,0.05303030303030298
0,2012,1345,1242,8,-2.848484848484844,4.060606060606061,-1.1212121212121209,3.0,2.212121212121213,5.030303030303031,-2.8181818181818183,-2.7878787878787894,0.15151515151515227,-4.030303030303031,-1.9090909090909085,-4.606060606060606,-0.8484848484848477,-2.3939393939393945,0.15151515151515227,-0.18181818181818188
1,2012,1277,1387,-8,3.0502846299810216,1.7305502846299774,1.6537001897533194,0.9307400379506632,-1.6318785578747628,-4.272296015180265,1.3747628083491463,2.431688804554081,1.509487666034154,3.748576850094878,1.3235294117647065,1.709677419354838,0.3557874762808346,1.350094876660342,0.6499051233396571,0.01992409867172673
1,2012,1301,1207,8,4.949019607843128,8.929411764705883,2.443137254901959,4.780392156862746,-0.11372549019607893,-0.8745098039215691,0.1764705882352935,-0.09803921568627416,0.8470588235294105,-0.003921568627450967,2.4705882352941178,0.22352941176470686,0.6784313725490199,-0.8078431372549018,-0.8039215686274481,-0.08627450980392147
0,2012,1166,1314,7,-1.9402852049910848,2.6925133689839527,-1.9696969696969688,-10.057040998217474,3.122994652406417,4.36096256684492,-1.1238859180035643,-3.218360071301248,-6.161319073083777,-2.7459893048128343,0.4679144385026746,0.5080213903743314,-2.0356506238859176,-3.2852049910873435,2.2664884135472385,-0.004456327985739693
0,2012,1378,1325,-1,-11.399621212121216,-5.354166666666664,-3.1761363636363638,-8.340909090909092,-2.6486742424242418,-6.9460227272727275,-2.3986742424242418,-4.22159090909091,-2.321969696969697,1.7670454545454533,-1.3143939393939394,0.4753787878787872,-3.892045454545455,0.8655303030303032,-4.382575757575758,-0.19412878787878785
0,2012,1250,1462,5,4.837121212121218,-2.0482954545454533,0.6287878787878789,2.327651515151516,2.527462121212121,6.905303030303031,1.0520833333333341,-1.042613636363637,-0.004734848484847731,-0.8570075757575744,-0.3939393939393945,-1.1960227272727266,1.7215909090909092,-0.8513257575757578,-1.0672348484848475,0.14488636363636365
1,2012,1196,1266,4,0.3352272727272663,-0.18844696969696886,-0.07575757575757436,-0.35511363636363313,4.2518939393939394,8.609848484848484,-3.765151515151516,-4.998106060606061,-0.35795454545454497,-0.3030303030303045,-1.84375,-2.340909090909092,-2.327651515151516,-0.2272727272727271,-2.0265151515151523,-0.08428030303030297
1,2012,1257,1277,3,-3.3184873949579843,2.053781512605042,-1.6831932773109235,2.6747899159663855,0.3563025210084039,3.795798319327732,-0.3084033613445385,-0.09159663865546364,1.4075630252100844,-1.1789915966386566,-1.5521008403361345,1.6571428571428566,1.7907563025210085,0.4747899159663858,0.23949579831932866,-0.0512605042016806
1,2012,1326,1153,-4,6.264705882352942,-2.117647058823529,2.529411764705884,-2.558823529411768,-2.2941176470588243,-5.970588235294117,3.5,3.588235294117645,-1.6176470588235292,2.352941176470587,2.0,1.0294117647058822,-0.9117647058823524,-1.5882352941176467,0.9117647058823533,0.08823529411764698
1,2012,1393,1458,-3,10.696969696969703,7.5151515151515165,5.454545454545452,7.0,-1.2121212121212128,-2.5757575757575744,1.0,2.606060606060605,3.0303030303030294,-1.4848484848484844,4.151515151515152,1.575757575757576,4.393939393939394,3.6060606060606064,0.9090909090909084,0.21212121212121213
1,2012,1124,1462,-7,3.4848484848484844,-2.1818181818181865,0.9696969696969688,0.5151515151515156,1.8484848484848488,3.878787878787879,-0.3030303030303028,-2.212121212121211,1.2727272727272734,-1.6666666666666643,1.333333333333332,1.1212121212121209,1.545454545454546,0.8787878787878789,-1.212121212121211,0.1515151515151515
0,2012,1301,1242,9,-1.6479500891265673,6.090017825311947,0.00980392156862564,2.707664884135476,-0.6470588235294121,-1.6987522281639933,-1.0204991087344035,-1.8101604278074888,1.02584670231729,-0.7584670231729049,0.3645276292335122,-0.4491978609625669,-0.4821746880570403,-1.5775401069518722,-0.6069518716577527,-0.17112299465240646
1,2012,1246,1231,-3,-0.5962566844919763,-6.545454545454548,1.3538324420677377,3.2852049910873404,-0.6586452762923347,0.6836007130124777,-2.645276292335115,-2.2308377896613187,1.7121212121212128,2.4964349376114083,-0.18894830659536588,-1.404634581105169,-0.10071301247771823,5.430481283422461,-3.0169340463458103,0.1836007130124777
1,2012,1314,1325,-12,11.758467023172898,4.18627450980393,5.636363636363638,8.026737967914443,-2.1836007130124777,-6.8155080213903725,2.6693404634581093,3.885026737967912,2.9795008912655963,7.836898395721924,4.501782531194296,-1.4474153297682708,-2.6310160427807494,2.89126559714795,-4.9634581105169335,0.06506238859180036
0,2012,1196,1257,3,7.444155844155843,4.8588744588744595,2.195670995670998,0.3064935064935099,4.053679653679653,6.541991341991341,-1.0008658008658011,-2.1748917748917758,-1.688311688311687,-1.38874458874459,1.2285714285714278,-3.748051948051948,-2.629437229437229,-1.5844155844155838,-2.00865800865801,-0.045887445887445866
0,2012,1393,1326,-1,-0.1889483065953641,1.3351158645276229,-0.012477718360074164,2.0944741532976816,1.5409982174688055,3.632798573975045,-1.7049910873440268,-2.2691622103386813,0.8449197860962556,-2.452762923351159,0.8475935828877006,-1.072192513368984,2.400178253119429,4.090909090909091,-0.9376114081996434,0.14527629233511594
0,2012,1314,1242,-1,6.940285204991086,4.913547237076656,3.333333333333332,10.178253119429598,-0.9411764705882356,-1.8458110516934043,1.2147950089126542,2.248663101604276,4.5552584670231715,3.5944741532976816,1.83511586452763,-1.5080213903743314,-0.570409982174688,-0.048128342245989934,-2.8422459893048124,0.03475935828876997
0,2012,1124,1246,2,-2.403743315508024,6.272727272727266,-1.2326203208556166,-0.5882352941176451,0.9919786096256686,2.407308377896612,-0.9304812834224592,-2.193404634581104,-0.3787878787878789,-2.708556149732619,1.4919786096256686,2.4955436720142594,1.3128342245989308,-4.1577540106951885,3.077540106951872,-0.15329768270944746
1,2012,1242,1326,0,0.26559714795008915,2.8805704099821696,-0.9215686274509808,-2.1782531194295918,1.147058823529412,1.8752228163992868,0.9616755793226393,1.4278074866310178,-0.7611408199643499,0.7290552584670245,0.6354723707664878,1.6550802139037444,0.18805704099821696,2.6363636363636367,1.5775401069518722,0.02406417112299475
0,2012,1257,1246,3,-7.847899159663867,2.1714285714285713,-3.0949579831932787,0.468907563025212,0.15042016806722724,3.501680672268908,-1.8084033613445367,-1.5033613445378151,0.6428571428571423,-1.5319327731092436,0.5361344537815143,3.3042016806722683,2.7907563025210083,-3.936974789915968,3.298319327731093,-0.1983193277310924
0,2012,1242,1246,1,-1.6461675579322588,2.9393939393939377,-0.6568627450980387,-1.6488413547237073,0.2647058823529411,1.3163992869875225,-0.5971479500891252,-0.07219251336898225,-1.3787878787878791,-0.82976827094474,2.3707664884135475,1.9197860962566848,1.070409982174688,-3.157754010695188,3.077540106951872,-0.12299465240641705
0,2013,1251,1299,0,5.757352941176472,9.369485294117645,2.1286764705882355,1.931985294117645,0.9871323529411766,-0.7371323529411775,0.5128676470588243,-1.6617647058823517,-0.5845588235294112,0.3713235294117645,0.7132352941176467,-1.7463235294117645,-1.6985294117647056,-1.6231617647058822,-0.5055147058823515,-0.15441176470588236
0,2013,1292,1388,0,-3.632575757575751,-5.524621212121211,-1.0321969696969688,-1.2196969696969688,-2.4801136363636367,-6.8494318181818175,0.9119318181818185,2.411931818181817,0.21401515151515227,-0.20833333333333212,-0.3484848484848477,1.8503787878787872,1.0596590909090908,0.8191287878787881,3.074810606060605,0.035984848484848515
1,2013,1241,1254,0,-14.278074866310165,-12.040998217468795,-4.561497326203206,-2.412655971479502,-1.6283422459893044,-1.915329768270944,-3.526737967914439,-5.440285204991086,-1.7878787878787872,-0.900178253119428,-3.5374331550802154,-3.2174688057041014,1.0641711229946529,0.9848484848484848,-0.5802139037433136,-0.017825311942959
0,2013,1129,1247,0,-1.3643678160919563,0.4816091954022994,-0.9402298850574732,-2.089655172413792,-0.08275862068965445,-1.0517241379310356,0.5988505747126425,0.5551724137931018,-0.37586206896551744,1.6068965517241374,-1.9873563218390815,0.5758620689655185,-1.4459770114942527,-1.9114942528735637,3.9758620689655153,-0.04482758620689653
1,2013,1112,1125,-5,-3.6187500000000057,-0.94583333333334,-2.6020833333333333,-0.31041666666666856,-0.6437500000000007,-1.0062500000000014,2.229166666666666,2.6791666666666667,2.1645833333333333,1.885416666666668,-1.9562500000000007,-0.4729166666666664,-2.595833333333333,1.1729166666666666,-1.8562499999999995,-0.018750000000000044
0,2013,1137,1139,5,-1.174242424242422,-5.8276515151515165,0.15435606060606233,-0.4573863636363669,-1.9204545454545456,-6.216856060606062,0.4375,-0.989583333333332,-2.574810606060605,2.246212121212121,0.5587121212121211,-3.835227272727274,-2.166666666666667,1.7594696969696968,-3.4043560606060623,0.08617424242424243
1,2013,1143,1424,7,-3.5425219941349013,0.8113391984359737,0.3831867057673541,-0.34701857282502857,-2.4525904203323554,-6.5601173020527845,-1.8563049853372424,-3.10654936461388,-0.7898338220918877,-1.865102639296186,-1.935483870967742,-1.5122189638318666,-1.407624633431085,-1.0762463343108504,-0.6168132942326459,-0.08211143695014668
0,2013,1281,1161,1,3.98435972629521,2.6334310850439953,2.337243401759533,3.043010752688176,1.1739980449657867,3.1906158357771273,-1.8641251221896376,-3.536656891495604,-0.7546432062561088,2.2111436950146626,1.1006842619745854,2.5327468230694046,2.112414467253177,1.7086999022482894,-0.6099706744868065,-0.04496578690127073
0,2013,1380,1211,15,-10.226293103448269,-1.0862068965517224,-4.657327586206896,-1.8846982758620712,0.4019396551724137,1.1443965517241388,-1.3135775862068968,-1.1271551724137936,-2.6411637931034484,0.09913793103448397,-4.0851293103448265,-0.15625,-0.8405172413793105,1.21875,1.5765086206896548,-0.24784482758620685
0,2013,1307,1217,-11,-1.484749455337692,-3.8104575163398735,-0.7331154684095864,4.69825708061002,0.041394335511983016,2.1993464052287592,-0.059912854030500284,-0.027233115468408897,2.2342047930283235,3.889978213507625,1.5435729847494546,-2.166666666666666,-1.2527233115468412,-0.2363834422657951,0.3300653594771248,0.1862745098039216
1,2013,1257,1299,-15,11.94117647058824,-3.441176470588239,5.294117647058823,6.147058823529411,0.02941176470588225,-1.5882352941176483,1.3235294117647085,0.11764705882353255,2.9705882352941178,-0.5588235294117645,4.088235294117647,-2.382352941176471,3.911764705882352,-0.2941176470588234,-1.6764705882352935,0.32352941176470584
1,2013,1266,1172,-11,-4.09375,0.7419354838709681,-0.046370967741935935,-0.6078629032258078,-3.2419354838709684,-6.307459677419354,-0.7590725806451619,1.179435483870968,2.484879032258064,-0.9858870967741922,0.6048387096774199,2.612903225806452,1.023185483870968,0.6693548387096775,-0.6572580645161281,-0.03931451612903225
1,2013,1272,1388,-5,0.977941176470594,1.834558823529406,1.4963235294117645,2.338235294117645,-1.6672794117647056,-4.7371323529411775,-0.3474264705882355,1.446691176470587,0.327205882352942,0.654411764705884,2.705882352941177,2.680147058823529,2.9393382352941178,3.325367647058824,0.5569852941176485,0.06985294117647056
0,2013,1355,1276,9,-1.7298387096774237,3.4173387096774235,-2.333669354838708,-2.8850806451612883,0.494959677419355,0.308467741935484,2.442540322580646,1.822580645161292,-1.432459677419354,0.4616935483870961,-0.2217741935483879,1.3296370967741942,-0.9344758064516129,-0.6502016129032261,1.26008064516129,-0.07157258064516125
1,2013,1277,1434,-11,-3.96875,-3.21875,0.125,3.125,-2.46875,-5.40625,-1.75,-1.65625,2.34375,1.28125,-0.78125,-1.25,1.6875,0.5625,-1.5,-0.03125
1,2013,1332,1329,7,-0.639705882352942,0.773897058823529,0.689338235294116,0.658088235294116,-0.5330882352941178,-2.0055147058823533,-1.485294117647058,-0.7941176470588225,1.3602941176470578,-0.3547794117647065,0.9375,2.5055147058823533,1.0,-0.75,-0.586397058823529,0.014705882352941124
0,2013,1308,1387,9,-0.6969696969697026,4.727272727272727,0.7272727272727266,0.03030303030303116,-2.1515151515151514,-5.454545454545452,0.0,1.696969696969699,2.7575757575757556,1.575757575757578,-1.424242424242424,2.878787878787879,-1.9696969696969688,2.3939393939393945,-2.1515151515151505,-0.12121212121212123
0,2013,1285,1393,9,-0.8600985221674904,5.5694581280788205,-1.8236453201970448,-7.888669950738915,0.7014778325123157,-0.2177339901477815,2.0857142857142854,0.26206896551724057,-7.163546798029556,-0.7517241379310349,-1.9911330049261091,-0.3182266009852217,-3.127093596059113,-3.2,0.8975369458128101,0.05024630541871922
1,2013,1433,1103,-7,5.388045540796965,2.536053130929794,2.2258064516129044,5.417457305502842,1.0056925996204935,1.7172675521821643,-0.06925996204933504,-1.847248576850092,0.8500948766603411,-3.8330170777988606,-0.29411764705882426,-1.9184060721062612,4.694497153700191,-2.4335863377609117,1.9117647058823517,-0.04174573055028463
0,2013,1338,1455,-1,0.15257352941176805,-5.268382352941174,0.9742647058823516,-1.71875,-1.5257352941176467,-5.4963235294117645,-0.2702205882352935,0.305147058823529,-0.20955882352941124,-2.8878676470588225,2.737132352941176,-1.8878676470588245,-0.8143382352941178,-0.5330882352941178,-0.5808823529411775,-0.014705882352941124
0,2013,1153,1166,3,-8.745989304812825,-4.330659536541887,-3.524955436720141,4.986631016042779,-1.946524064171124,0.6613190730837779,0.2504456327985736,3.1417112299465226,5.95187165775401,-1.1871657754010698,-4.964349376114082,0.5534759358288763,2.0,3.5935828877005345,1.4910873440285182,-0.12745098039215685
0,2013,1107,1181,13,-13.869485294117654,-5.112132352941174,-5.5202205882352935,-7.523897058823528,-1.75,-2.623161764705884,-1.079044117647058,-1.5386029411764708,0.1966911764705888,-0.420955882352942,-3.5110294117647065,2.663602941176471,-1.0900735294117645,-1.7518382352941178,-1.6893382352941158,-0.13786764705882348
0,2013,1207,1195,-13,-7.76310483870968,-11.570564516129034,-3.21875,-7.08064516129032,-0.754032258064516,-3.611895161290324,-0.5715725806451619,-1.1350806451612918,-2.4616935483870956,-1.04032258064516,1.087701612903226,-1.9788306451612903,-1.2641129032258058,0.057459677419354975,-0.722782258064516,0.11895161290322576
0,2013,1322,1196,11,6.326599326599323,18.747474747474747,1.2323232323232318,6.9663299663299645,-2.6531986531986544,-3.8013468013468033,6.515151515151514,9.232323232323234,3.121212121212121,-0.033670033670034634,-0.18855218855218855,2.878787878787879,2.363636363636364,1.2154882154882152,5.767676767676767,-0.08417508417508412
1,2013,1228,1160,-3,0.4801136363636402,1.642992424242422,0.2518939393939377,3.6581439393939377,2.290719696969697,8.285984848484848,-2.3143939393939394,-4.37784090909091,0.2547348484848477,-4.170454545454547,0.12026515151515227,-1.7651515151515156,-0.1524621212121211,0.7840909090909092,2.430871212121211,-0.019886363636363646
0,2013,1241,1231,15,-14.82352941176471,1.8983957219251408,-4.349376114081995,-1.6550802139037444,-1.567736185383244,-0.5516934046345803,-4.557040998217467,-4.894830659536542,-2.454545454545455,-3.4456327985739748,-2.8101604278074865,-1.8235294117647065,0.3975044563279866,0.7727272727272729,0.05614973262032308,-0.22994652406417115
0,2013,1323,1235,-3,-9.283422459893046,-8.094474153297691,-1.9875222816399256,-5.370766488413551,-3.2602495543672014,-8.959001782531194,-2.04812834224599,-2.2361853832442087,-1.1550802139037444,-1.3368983957219245,1.0303030303030312,-2.2139037433155093,-1.4269162210338688,0.9144385026737968,-2.734402852049911,0.06862745098039225
1,2013,1242,1443,-15,8.382352941176464,-4.82352941176471,3.3529411764705865,1.441176470588232,-0.5,-3.235294117647061,2.176470588235293,1.5,-0.9411764705882356,4.382352941176471,4.382352941176468,-1.3823529411764708,1.0882352941176476,3.352941176470588,-1.9705882352941195,0.2941176470588235
1,2013,1247,1243,9,3.7666666666666657,4.5727272727272785,1.0666666666666664,0.3090909090909051,0.7818181818181813,1.5303030303030312,0.8515151515151516,-0.05151515151515085,-3.293939393939395,0.32727272727272805,-1.6333333333333329,0.09393939393939377,1.0363636363636362,-0.06969696969696937,-2.9727272727272727,-0.08787878787878789
1,2013,1274,1334,-13,3.0653409090909065,-4.333333333333337,1.8418560606060623,2.4223484848484844,0.34943181818181834,2.4990530303030307,-0.9678030303030312,-0.7547348484848477,0.6240530303030312,3.571022727272726,-3.071022727272726,-0.3096590909090917,0.802083333333333,3.3267045454545463,-3.5852272727272734,0.19318181818181826
1,2013,1278,1417,5,-6.297794117647058,-7.253676470588232,-3.8014705882352935,-6.854779411764701,0.30698529411764675,1.5294117647058822,0.9981617647058822,2.564338235294116,4.0827205882352935,-1.5330882352941158,-1.365808823529413,2.7536764705882355,-0.6139705882352935,2.042279411764706,2.6194852941176467,-0.11029411764705888
1,2013,1279,1458,7,12.35294117647058,11.352941176470587,3.4411764705882355,6.176470588235299,-0.6176470588235299,-1.5588235294117645,6.088235294117648,7.647058823529411,1.5882352941176467,0.4705882352941195,-0.7941176470588243,1.6176470588235308,2.735294117647059,0.8529411764705888,2.9705882352941178,0.08823529411764698
0,2013,1437,1314,1,-8.744318181818187,-4.183712121212125,-7.145833333333332,-13.357007575757578,-1.239583333333333,-1.7244318181818166,6.7869318181818175,8.19034090909091,-2.540719696969697,-0.18276515151515227,-4.749053030303031,3.352272727272726,-0.4384469696969697,0.1657196969696968,4.122159090909092,-0.10321969696969703
